Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:14.653414,0,20,0,0,50,0,18.25,0
2026-04-30T14:51:14.653414,1,20,0,0,46,0,22.5,0.0
2026-04-30T14:51:14.653414,2,20,0,0,46,0,25.75,0.0
2026-04-30T14:51:14.653414,3,20,0,0,42,0,30.0,0.0
2026-04-30T14:51:14.653414,4,19,0,1,43,1,32.76,-0.05
2026-04-30T14:51:14.653414,5,23,4,0,34,0,31.26,0.21
2026-04-30T14:51:14.654937,6,30,7,0,31,0,28.68,0.3
2026-04-30T14:51:14.654937,7,38,8,0,25,0,26.91,0.27
2026-04-30T14:51:14.654937,8,46,8,0,0,0,26.64,0.21
2026-04-30T14:51:14.654937,9,55,9,0,0,0,24.7,0.2
2026-04-30T14:51:14.654937,10,63,8,0,0,0,23.46,0.15
2026-04-30T14:51:14.654937,11,76,13,0,0,0,20.9,0.21
2026-04-30T14:51:14.654937,12,85,9,0,0,0,20.08,0.12
2026-04-30T14:51:14.654937,13,96,12,1,0,1,19.06,0.13
2026-04-30T14:51:14.654937,14,103,7,0,0,0,18.64,0.07
2026-04-30T14:51:14.654937,15,109,8,2,0,1,17.98,0.06
2026-04-30T14:51:14.654937,16,115,8,2,0,2,17.33,0.06
2026-04-30T14:51:14.654937,17,114,0,1,0,1,17.1,-0.01
2026-04-30T14:51:14.654937,18,114,0,0,0,0,17.25,0.0
2026-04-30T14:51:14.656462,19,113,0,1,0,1,17.47,-0.01
2026-04-30T14:51:14.656462,20,113,0,0,0,0,17.63,0.0
2026-04-30T14:51:14.656462,21,110,0,3,0,1,17.19,-0.03
2026-04-30T14:51:14.656462,22,110,0,0,0,0,17.37,0.0
2026-04-30T14:51:14.656462,23,109,0,1,0,0,17.61,-0.01
2026-04-30T14:51:14.656462,24,107,0,2,0,1,17.07,-0.02
2026-04-30T14:51:14.656462,25,106,0,1,0,1,17.36,-0.01
2026-04-30T14:51:14.656462,26,105,0,1,0,0,16.84,-0.01
2026-04-30T14:51:14.656462,27,102,0,3,0,2,17.34,-0.03
2026-04-30T14:51:14.656462,28,100,0,2,0,1,17.82,-0.02
2026-04-30T14:51:14.656462,29,97,0,3,0,2,18.03,-0.03
2026-04-30T14:51:14.656462,30,96,0,1,0,0,18.43,-0.01
2026-04-30T14:51:14.656462,31,96,0,0,0,0,18.71,0.0
2026-04-30T14:51:14.656462,32,91,0,5,0,5,18.08,-0.05
2026-04-30T14:51:14.656462,33,90,0,1,0,1,18.49,-0.01
2026-04-30T14:51:14.657981,34,90,0,0,0,0,18.82,0.0
2026-04-30T14:51:14.657981,35,86,0,4,0,0,19.94,-0.04
