Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-09T21:24:13.837780,0,50,0,0,20,0,18.0,0
2026-04-09T21:24:13.837780,1,50,0,0,0,0,21.0,0.0
2026-04-09T21:24:13.837780,2,50,0,0,0,0,22.0,0.0
2026-04-09T21:24:13.838787,3,50,0,0,0,0,23.0,0.0
2026-04-09T21:24:13.838787,4,50,0,0,0,0,24.0,0.0
2026-04-09T21:24:13.838787,5,57,9,2,0,2,21.53,0.14
2026-04-09T21:24:13.838787,6,63,7,1,0,1,20.73,0.11
2026-04-09T21:24:13.838787,7,69,8,2,0,1,19.41,0.1
2026-04-09T21:24:13.839792,8,78,9,0,0,0,18.73,0.13
2026-04-09T21:24:13.839792,9,86,10,2,0,2,18.12,0.1
2026-04-09T21:24:13.839792,10,92,6,0,0,0,17.87,0.07
2026-04-09T21:24:13.839792,11,97,5,0,0,0,17.71,0.05
2026-04-09T21:24:13.840800,12,107,10,0,0,0,17.14,0.1
2026-04-09T21:24:13.840800,13,115,9,1,0,1,16.74,0.07
2026-04-09T21:24:13.840800,14,119,8,4,0,4,16.23,0.03
2026-04-09T21:24:13.840800,15,125,7,1,0,0,15.98,0.05
2026-04-09T21:24:13.840800,16,129,7,3,0,2,15.79,0.03
2026-04-09T21:24:13.841800,17,126,0,3,0,2,15.98,-0.02
2026-04-09T21:24:13.841800,18,124,0,2,0,2,16.15,-0.02
2026-04-09T21:24:13.841800,19,118,0,6,0,6,16.22,-0.05
2026-04-09T21:24:13.841800,20,116,0,2,0,2,15.94,-0.02
2026-04-09T21:24:13.841800,21,114,0,2,0,1,15.71,-0.02
2026-04-09T21:24:13.841800,22,110,0,4,0,3,15.6,-0.04
2026-04-09T21:24:13.841800,23,109,0,1,0,1,15.38,-0.01
2026-04-09T21:24:13.842800,24,102,0,7,0,5,15.77,-0.06
2026-04-09T21:24:13.842800,25,100,0,2,0,1,15.7,-0.02
