Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:05.568101,0,50,0,0,29,0,18.6,0
2026-04-30T14:51:05.568101,1,50,0,0,15,0,22.5,0.0
2026-04-30T14:51:05.568101,2,50,0,0,5,0,26.0,0.0
2026-04-30T14:51:05.568672,3,50,0,0,0,0,29.0,0.0
2026-04-30T14:51:05.568672,4,50,0,0,0,0,31.5,0.0
2026-04-30T14:51:05.568672,5,66,16,0,0,0,27.94,0.32
2026-04-30T14:51:05.568672,6,84,19,1,0,1,24.95,0.27
2026-04-30T14:51:05.568672,7,94,10,0,0,0,24.4,0.12
2026-04-30T14:51:05.568672,8,117,23,0,0,0,21.82,0.24
2026-04-30T14:51:05.568672,9,132,15,0,0,0,21.06,0.13
2026-04-30T14:51:05.569674,10,149,17,0,0,0,20.25,0.13
2026-04-30T14:51:05.569674,11,171,22,0,0,0,19.24,0.15
2026-04-30T14:51:05.570177,12,183,13,1,0,0,18.63,0.07
2026-04-30T14:51:05.570177,13,201,19,1,0,0,18.05,0.1
2026-04-30T14:51:05.570177,14,210,9,0,0,0,17.9,0.04
2026-04-30T14:51:05.571180,15,225,16,1,0,0,17.26,0.07
2026-04-30T14:51:05.571180,16,238,15,2,0,2,16.95,0.06
2026-04-30T14:51:05.571180,17,238,0,0,0,0,17.08,0.0
2026-04-30T14:51:05.571180,18,236,0,2,0,1,17.26,-0.01
2026-04-30T14:51:05.571180,19,236,0,0,0,0,17.19,0.0
2026-04-30T14:51:05.571180,20,235,0,1,0,1,17.35,-0.0
2026-04-30T14:51:05.572702,21,232,0,3,0,2,17.54,-0.01
2026-04-30T14:51:05.572702,22,229,0,3,0,0,17.53,-0.01
2026-04-30T14:51:05.572702,23,227,0,2,0,2,17.78,-0.01
2026-04-30T14:51:05.572702,24,226,0,1,0,1,17.97,-0.0
2026-04-30T14:51:05.572702,25,224,0,2,0,0,18.23,-0.01
2026-04-30T14:51:05.572702,26,222,0,2,0,0,18.51,-0.01
2026-04-30T14:51:05.572702,27,218,0,4,0,1,18.58,-0.02
2026-04-30T14:51:05.574223,28,216,0,2,0,0,18.9,-0.01
2026-04-30T14:51:05.574223,29,214,0,2,0,1,19.21,-0.01
2026-04-30T14:51:05.574223,30,213,0,1,0,0,19.49,-0.0
2026-04-30T14:51:05.574223,31,209,0,4,0,0,19.73,-0.02
2026-04-30T14:51:05.575226,32,204,0,5,0,1,19.94,-0.02
2026-04-30T14:51:05.575226,33,204,0,0,0,0,19.93,0.0
2026-04-30T14:51:05.575226,34,201,0,3,0,1,20.11,-0.01
2026-04-30T14:51:05.575730,35,187,0,14,0,1,21.14,-0.07
2026-04-30T14:51:05.575730,36,163,0,24,0,2,22.85,-0.13
2026-04-30T14:51:05.575730,37,148,0,15,0,2,23.59,-0.09
2026-04-30T14:51:05.575730,38,135,0,13,0,1,25.32,-0.09
2026-04-30T14:51:05.575730,39,125,0,10,0,1,27.98,-0.07
2026-04-30T14:51:05.575730,40,114,0,11,0,1,31.43,-0.09
2026-04-30T14:51:05.575730,41,94,0,20,0,0,37.04,-0.18
2026-04-30T14:51:05.577244,42,87,0,7,0,0,41.2,-0.07
2026-04-30T14:51:05.577244,43,72,0,15,0,0,51.26,-0.17
2026-04-30T14:51:05.577244,44,63,0,9,0,1,59.96,-0.12
2026-04-30T14:51:05.577244,45,81,29,11,0,0,51.32,0.29
2026-04-30T14:51:05.577244,46,96,27,12,0,0,45.64,0.19
2026-04-30T14:51:05.577244,47,124,28,0,0,0,38.19,0.29
2026-04-30T14:51:05.577244,48,154,30,0,0,0,33.07,0.24
2026-04-30T14:51:05.578753,49,177,25,2,0,1,29.64,0.15
2026-04-30T14:51:05.578753,50,172,24,29,0,1,14.63,-0.03
2026-04-30T14:51:05.578753,51,174,4,2,0,2,14.89,0.01
2026-04-30T14:51:05.578753,52,179,5,0,0,0,15.08,0.03
2026-04-30T14:51:05.578753,53,193,15,1,0,1,14.92,0.08
2026-04-30T14:51:05.578753,54,198,7,2,0,1,14.76,0.03
2026-04-30T14:51:05.578753,55,207,9,0,0,0,14.75,0.05
2026-04-30T14:51:05.580268,56,218,13,2,0,2,14.66,0.05
2026-04-30T14:51:05.580268,57,216,0,2,0,0,14.65,-0.01
2026-04-30T14:51:05.580268,58,214,0,2,0,1,14.88,-0.01
2026-04-30T14:51:05.580268,59,208,0,6,0,1,14.07,-0.03
2026-04-30T14:51:05.580268,60,202,0,6,0,2,13.61,-0.03
2026-04-30T14:51:05.580268,61,201,0,1,0,1,13.88,-0.0
2026-04-30T14:51:05.580268,62,200,0,1,0,0,14.15,-0.0
2026-04-30T14:51:05.581791,63,200,0,0,0,0,14.4,0.0
2026-04-30T14:51:05.581791,64,199,0,1,0,0,14.7,-0.01
2026-04-30T14:51:05.581791,65,197,0,2,0,1,15.03,-0.01
2026-04-30T14:51:05.581791,66,194,0,3,0,2,14.81,-0.02
2026-04-30T14:51:05.581791,67,193,0,1,0,1,15.12,-0.01
2026-04-30T14:51:05.582793,68,190,0,3,0,2,15.09,-0.02
2026-04-30T14:51:05.582793,69,188,0,2,0,1,15.47,-0.01
2026-04-30T14:51:05.583295,70,187,0,1,0,1,15.83,-0.01
2026-04-30T14:51:05.583295,71,185,0,2,0,1,16.26,-0.01
2026-04-30T14:51:05.583295,72,176,0,9,0,1,16.48,-0.05
2026-04-30T14:51:05.583295,73,175,0,1,0,0,16.9,-0.01
2026-04-30T14:51:05.583295,74,173,0,2,0,1,17.14,-0.01
2026-04-30T14:51:05.583295,75,170,0,3,0,1,17.69,-0.02
2026-04-30T14:51:05.583295,76,163,0,7,0,0,18.84,-0.04
2026-04-30T14:51:05.584836,77,143,0,20,0,0,21.94,-0.12
2026-04-30T14:51:05.584836,78,118,0,25,0,0,27.25,-0.17
2026-04-30T14:51:05.584836,79,99,0,19,0,2,32.51,-0.16
2026-04-30T14:51:05.584836,80,79,0,20,0,1,39.6,-0.2
2026-04-30T14:51:05.584836,81,73,0,6,0,1,39.2,-0.08
2026-04-30T14:51:05.584836,82,58,0,15,0,0,50.66,-0.21
2026-04-30T14:51:05.584836,83,51,0,7,0,1,59.43,-0.12
2026-04-30T14:51:05.586349,84,43,0,8,0,0,72.88,-0.16
2026-04-30T14:51:05.586349,85,69,27,1,0,0,48.29,0.6
2026-04-30T14:51:05.586349,86,97,28,0,0,0,37.78,0.41
2026-04-30T14:51:05.586349,87,122,26,1,0,1,32.35,0.26
2026-04-30T14:51:05.586349,88,146,25,1,0,0,28.76,0.2
2026-04-30T14:51:05.587869,89,173,29,2,0,0,25.58,0.18
2026-04-30T14:51:05.587869,90,197,26,2,0,2,22.66,0.14
2026-04-30T14:51:05.588884,91,220,25,2,0,0,20.95,0.12
2026-04-30T14:51:05.588884,92,244,25,1,0,0,19.28,0.11
2026-04-30T14:51:05.588884,93,261,20,3,0,2,17.98,0.07
2026-04-30T14:51:05.588884,94,280,21,2,0,2,16.99,0.07
